136,8,CAP-01-EC-MON-0006,000085-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MONITOR,PANTALLA LED,"PANTALLA PLANA 19""",MONITOR,LG,LG,20M37H,606ERRU02942,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,120.62,0,,2_bien_136.JPG,0,19-SEP-16,,,,,,,,,,,,,no,0
137,8,CAP-01-EC-REG-0006,000086-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),REGULADOR,REGULADOR,4 TOMAS,REGULADOR,SPEEDMIND,TDE,SIN MODELO,SIN SERIE,BLANCO,BUENO,ELECTRONICO,ADMINSTRACION,,13.14,0,,2_bien_137.JPG,0,19-SEP-16,,,,,,,,,,,,,no,0
138,8,CAP-01-EC-TEC-0006,000440-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),TECLADO,ALHAMBRICO,MULTIFUNCION,"TECLADO, COD REF: CNT01180602",DE LA PARED 2DA FILA,SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_138.JPG,0,,,,,,,,,,,,,,no,0
139,8,CAP-01-EC-MOU-0006,000441-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MOUSE,ALHAMBRICO,SCROLL ,MOUSE,OMEGA,OMEGA,100MA,SIN SERIE,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_139.JPG,0,,,,,,,,,,,,,,no,0
140,8,CAP-01-EC-CPU-0005,000087-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),CPU,CLON,CLON,CPU COD REF: CNCP1806050506,"SUPER POWER LG, MARCA DEL LECTOR DE DVD LG",SUPER POWER,SIN MODELO,SIN SERIE,NEGRO,REGULAR,ELECTRONICO,ADMINSTRACION,,0.00,0,SIN DIMENSIONES,2_bien_140.JPG,0,,,,,,,,,,,,,,no,0
141,8,CAP-01-EC-MON-0005,000088-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MONITOR,PANTALLA LED,"PANTALLA PLANA 15""",MONITOR,AOC,AOC,E1660S,DTYF21A002170,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_141.JPG,0,,,,,,,,,,,,,,no,0
142,8,CAP-01-EC-IMP-0003,000089-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),IMPRESORA,MATRICIAL,MATRCIAL A CINTA,IMPRESORA,EPSON  LX- 300 +II,EPSON,LX-300+II,NUGY055309,GRIS,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_142.JPG,0,,,,,,,,,,,,,,no,0
143,8,CAP-01-EC-ROU-0001,000090-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),SWITCH DE REDES,14 PUERTOS,14 PUERTOS DE RED,ROUTER Y MODEM,D-LINK,D-LINK,DES-10160,100-240,GRIS,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_143.JPG,0,,,,,,,,,,,,,,no,0
144,8,CAP-01-EC-REG-0005,000091-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),REGULADOR,REGULADOR,4 TOMAS. 2 PUERTOS,REGULADOR,SIN OBSERVACION,CDP,SIN MODELO,SIN SERIE,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_144.JPG,0,,,,,,,,,,,,,,no,0
145,8,CAP-01-MO-SIG-0003,000092-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),SILLA,GIRATORIA,SIN APOYA BRAZOS FORRADA DE CORROSIL,SILLA GIRATORIA,"COLOR NEGRO, COD DESGASTE EL ESPALDAR",SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,REGULAR,METAL,ADMINSTRACION,,0.00,0,,2_bien_145.JPG,0,,,,,,,,,,,,,,no,0
146,8,CAP-01-EC-CPU-0004,000093-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),CPU,CLON,CLON,CPU,SUPER POWER,SUPER POWER,SIN MODELO,SIN SERIE,NEGRO,REGULAR,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_146.JPG,0,,,,,,,,,,,,,,no,0
147,8,CAP-01-EC-MON-0004,000094-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MONITOR,LED,"PANTALLA PLANA 19""",MONITOR,LG,LG,20M37H,604ERLB01304,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,120.62,0,SIN DIMENSIONES,2_bien_147.JPG,0,19-SEP-16,,,,,,,,,,,,,no,0
148,8,CAP-01-EC-REG-0004,000095-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),REGULADOR,120V,8 TOMAS,REGULADOR,"CDP, MARCA ANTERIOR",DEPTEK,DT801-800,CL2152382457,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_148.JPG,0,,,,,,,,,,,,,,no,0
149,8,CAP-01-MO-MSD-0002,000096-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),MESA,MODULAR,MESA DE COMPUTADORES 3 DIVISIONES,MESA DE TRES DIVISIONES,COLOR CREMA,SIN MARCA,SIN MODELO,SIN SERIE,BEIGE,BUENO,MADERA,ADMINSTRACION,,0.00,0,L 240CM- AN 50CM- AL,2_bien_149.JPG,0,,,,,,,,,,,,,,no,0
150,8,CAP-01-EC-TEC-0005,000442-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),TECLADO,FUNCIONAL,FUNCIONAL,TECLADO,GENIUS KB-110X,GENIUS,GK-100011,XP161S841019,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,8.50,0,,2_bien_150.JPG,0,23-SEP-16,,,,,,,,,,,,,no,0
151,8,CAP-01-EC-MOU-0005,000443-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MOUSE,ALHAMBRICO,SCROLL ,MOUSE COD. REF: CNMS1806050509,GENIUS,GENIUS,DX-110,X6C92302201067,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,9.00,0,,2_bien_151.JPG,0,23-SEP-16,,,,,,,,,,,,,no,0
152,8,CAP-01-EC-TEC-0004,000444-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),TECLADO,ALHAMBRICO,FUNCIONAL,TECLADO,GENIUS,GENIUS,K639,WE4592010011,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_152.JPG,0,,,,,,,,,,,,,,no,0
153,8,CAP-01-EC-MOU-0004,000445-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MOUSE,ALHAMBRICO,SCROLL ,MOUSE,GENIUS,GENIUS,DX-110,X6B92169804266,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_153.JPG,0,,,,,,,,,,,,,,no,0
154,8,CAP-01-EC-CPU-0003,000097-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),CPU,CLON,CLON,CPU COD: CJCP180603,SUPER POWER,TERRAX,SIN MODELO,SIN SERIE,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_154.JPG,0,,,,,,,,,,,,,,no,0
155,8,CAP-01-EC-MON-0003,000098-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MONITOR,LED,"PANTALLA PLANA 18""",MONITOR,AOC,AOC,TFT185W80PS2,935B5BA019316,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_155.JPG,0,,,,,,,,,,,,,,no,0
156,8,CAP-01-EC-IMP-0002,000099-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),IMPRESORA,MATRICIAL,MATRCIAL A CINTA,IMPRESORA,EPSONLX- 300 +II,EPSON,LX-300+II,NUGY055297,GRIS,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_156.JPG,0,,,,,,,,,,,,,,no,0
157,8,CAP-01-EC-REG-0003,000100-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),REGULADOR,120V,8 TOMAS,REGULADOR,DEPTEK,CDP,R2C-AVR1008,161219-2085829,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_157.JPG,0,,,,,,,,,,,,,,no,0
158,8,CAP-01-EC-TEC-0003,000446-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),TECLADO,ALHAMBRICO,FUNCIONAL,TECLADO. COD REF: CNT1806050501,GENIUS,GENIUS,K639,WE4592010015,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,SIN DIMENSIONES,2_bien_158.JPG,0,,,,,,,,,,,,,,no,0
159,8,CAP-01-EC-MOU-0003,000447-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MOUSE,ALHAMBRICO,SCROLL ,MOUSE COD. REF: CNMS1806050501,OMEGA,OMEGA,SIN MODELO,SIN SERIE,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_159.JPG,0,,,,,,,,,,,,,,no,0
160,8,CAP-01-EC-CPU-0002,000101-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),CPU,CLON,CLON,CPU COD: CNCP1806050501,SUPER POWER,SUPER POWER,SIN MODELO,SIN SERIE,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_160.JPG,0,,,,,,,,,,,,,,no,0
161,8,CAP-01-EC-MON-0002,000102-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MONITOR,PANTALLA PLANA,"PANTALLA PLANA 18.5""",MONITOR,VIEWSONIC RMH103221556,VIEWSONIC,VS12915,RMH103221556,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,88.39,0,SIN DIMENSIONES,2_bien_161.JPG,0,11-ABR-16,,,,,,,,,,,,,no,0
162,8,CAP-01-EC-REG-0002,000103-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),REGULADOR,120V,8 TOMAS,REGULADOR,CDP,CDP,R2C-AVR1008,181219-2085830,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_162.JPG,0,,,,,,,,,,,,,,no,0
163,8,CAP-01-MO-SIG-0004,000104-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),SILLA,GIRATORIA,SIN APOYA BRAZOS FORRADA DE CORROSIL,SILLA GIRATORIA,"COLOR NEGRO, COD DESGASTE EL ESPALDAR",SIN MARCA,SIN MODELO,SIN SERIE,PLOMO,REGULAR,METAL,ADMINSTRACION,,0.00,0,,2_bien_163.JPG,0,,,,,,,,,,,,,,no,0
164,8,CAP-01-EC-TEC-0002,000448-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),TECLADO,ALHAMBRICO,FUNCIONAL,TECLADO,GENIUS,GENIUS,GK-070008-U,ZCE261900870,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_164.JPG,0,,,,,,,,,,,,,,no,0
165,8,CAP-01-EC-MOU-0002,000449-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MOUSE,ALHAMBRICO,SCROLL ,MOUSE,SPEEDMIND,SPEDDMIND,SMMOU05OR,14M05NA020139,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_165.JPG,0,,,,,,,,,,,,,,no,0
166,8,CAP-01-MO-MSD-0001,000105-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),MESA,COMPUTADOR,MESA DE COMPUTADORES 3 DIVISIONES,MESA DE TRES DIVISIONES COLOR CREMA,SIN OBSERVACION,SIN MARCA,SIN MODELO,SIN SERIE,BEIGE,BUENO,MADERA,ADMINSTRACION,,0.00,0,L 240CM- AN 50CM- AL,2_bien_166.JPG,0,,,,,,,,,,,,,,no,0
167,8,BG-01-MO-PRC-0002,000106-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),PERCHA,ESTANTERIA,VERTICAL 5 PANELES,PERCHA,COLOR NEGRO DE 5 PISOS,SIN MARCA,SIN MODELO,SIN SERIE,GRIS,BUENO,METAL,ADMINSTRACION,,66.97,0,L 110CM- AN 40CM- AL,2_bien_167.JPG,0,03-AGO-15,,,,,,,,,,,,,no,0
168,8,BG-01-MO-PRC-0003,000107-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),PERCHA,ESTANTERIA,VERTICAL 5 PANELES,PERCHA,COLOR NEGRO DE 5 PISOS,SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,BUENO,METAL,ADMINSTRACION,,66.97,0,L 90CM- AN 40CM- AL ,2_bien_168.JPG,0,03-AGO-15,,,,,,,,,,,,,no,0
169,8,CAP-01-EO-ARC-0001,000108-2,EQUIPO DE OFICINA (E.O.),EQUIPO DE OFICINA (E.O.),AIRE ACONDICIONADO,BTU-H 1100,AIRE CALIENTE Y FRIO,"AIRE ACONDICIONADO COLOR  BLANCO, CON CONTROL",LG,LG,VN122CE NBC,3N1S03SR1KBHJ311HABZ00437,BLANCO,BUENO,ELECTRONICO,ADMINSTRACION,,823.94,0,,2_bien_169.JPG,0,31-MAR-14,,,,,,,,,,,,,no,0
170,8,CAP-01-EO-CAV-0001,000109-2,EQUIPO DE OFICINA (E.O.),EQUIPO DE OFICINA (E.O.),CAMARA  ,VIGILANCA,EN FORMA DE DOMO,CAMARA,COLOR BLANCO,SIN MARCA,SIN MODELO,SIN SERIE,BLANCO,BUENO,ELECTRONICO,ADMINSTRACION,,92.00,0,,2_bien_170.JPG,0,14-FEB-17,,,,,,,,,,,,,no,0
171,8,CAP-01-MO-ARC-0001,000110-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),ARCHIVADOR,ARCHIVADOR,VERTICAL 4 SERVICIOS,ARCHIVADOR DE 4 CAJONES, COLOR NEGRO,SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,39.20,0,L 46CM- AN 60CM- AL ,2_bien_171.JPG,0,23-OCT-13,,,,,,,,,,,,,no,0
172,8,CAP-01-MO-ARC-0003,000111-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),ARCHIVADOR,ARCHIVADOR,VERTICAL 4 SERVICIOS,ARCHIVADOR DE 4 CAJONES,COLOR NEGRO,SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,BUENO,METAL,ADMINSTRACION,,39.20,0,L 40CM- AN 60CM- AL ,2_bien_172.JPG,0,23-OCT-13,,,,,,,,,,,,,no,0
173,8,CAP-01-MO-ARC-0004,000112-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),ARCHIVADOR,ARCHIVADOR,VERTICAL 4 SERVICIOS,ARCHIVADOR DE 4 CAJONES,COLOR NEGRO,SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,BUENO,METAL,ADMINSTRACION,,39.20,0,L 40CM- AN 60CM- AL ,2_bien_173.JPG,0,23-OCT-13,,,,,,,,,,,,,no,0
174,8,BG-01-MO-PRC-0001,000113-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),PERCHA,ESTANTERIA,VERTICAL 5 PANELES,"PERCHA, UBICADO EN EL BAÑO DE CAPTACION",COLOR NEGRO,SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,BUENO,METAL,ADMINSTRACION,,99.00,0,L 90CM- AN 40CM- AL ,2_bien_174.JPG,0,16-JUL-15,,,,,,,,,,,,,no,0
175,8,,000450-2,EQUIPO DE OFICINA (E.O.),EQUIPO DE OFICINA (E.O.),DETECTOR DE HUMO,DIGITAL,REDONDO,SIN INFORMACION,SIN OBSERVACION,SIN MARCA,SIN MODELO,SIN SERIE,BLANCO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_175.JPG,0,,,,,,,,,,,,,,no,0
176,8,,000451-2,EQUIPO DE OFICINA (E.O.),EQUIPO DE OFICINA (E.O.),SENSOR DE MOVIMIENTO,DIGITAL,DIGITAL,SIN INFORMACION,SIN OBSERVACION,ROKONET,SIN MODELO,SIN SERIE,BLANCO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_176.JPG,0,,,,,,,,,,,,,,no,0
177,7,,000114-2,EQUIPO DE OFICINA (E.O.),EQUIPO DE OFICINA (E.O.),ASPIRADORA,ELECTRICA,DE FORMA OVALDA CON RUEDAS Y TUBOS EXTENSORES,UBICADA EN EL BAÑO DE GERENCIA,SIN CODIGO ANTERIOR,INTERTEK,H2O TURBO,201112025,ROJO,BUENO,ELÉCTRICO,ADMINSTRACION,,0.00,0,,2_bien_177.JPG,0,,,,,,,,,,,,,,no,0
178,7,,000115-2,EQUIPO DE OFICINA (E.O.),EQUIPO DE OFICINA (E.O.),TRIPODE,PARLANTE,4 PATAS,UBICADA EN EL BAÑO DE GERENCIA,SIN CODIGO ANTERIOR,SIN MARCA,SIN MODELO,SIN SERIE,PLATEADO,BUENO,METAL,ADMINSTRACION,,0.00,0,,2_bien_178.JPG,0,,,,,,,,,,,,,,no,0
179,9,,000452-2,EQUIPO DE OFICINA (E.O.),EQUIPO DE OFICINA (E.O.),DETECTOR DE MOVIMIENTO,DIGITAL,DIGITAL,SIN INFORMACION,SIN CODIGO ANTERIOR,ROKONET,SIN MODELO,SIN SERIE,BLANCO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,SIN DIMENSIONES,2_bien_179.JPG,0,,,,,,,,,,,,,,no,0
180,9,BG-01-MO-PRC-0004,000116-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),PERCHA,ESTANTERIA,VERTICAL 5 PANELES,SIN INFORMACION,SIN CODIGO ANTERIOR,SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,BUENO,METAL,ADMINSTRACION,,75.00,0,L 90CM- AN 40CM- AL ,2_bien_180.JPG,0,17-feb-16,,,,,,,,,,,,,no,0
181,9,,000117-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),ARCHIVADOR,AEREO,HORIZONTAL AEREO UNA PUERTA,SIN INFORMACION,SIN CODIGO ANTERIOR,SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,BUENO,MADERA,ADMINSTRACION,,0.00,0,L 100CM- AN 37CM- AL,2_bien_181.JPG,0,,,,,,,,,,,,,,no,0
182,10,PAS-01-MO-A4C-0001,000118-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),ARCHIVADOR,VERTICAL,VERTICAL 4 SERVICIOS,ARCHIVADOR DE 4 CAJONES,SIN OBSERVACION,SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,BUENO,METAL,ADMINSTRACION,,156.80,0,L 47CM- AN 66CM- AL ,2_bien_182.JPG,0,02-OCT-14,,,,,,,,,,,,,no,0
183,10,PAS-01-MO-A4C-0002,000119-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),ARCHIVADOR,VERTICAL,VERTICAL 4 SERVICIOS,ARCHIVADOR DE 4 CAJONES,SIN OBSERVACION,SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,BUENO,METAL,ADMINSTRACION,,156.80,0,L 47CM- AN 66CM- AL ,2_bien_183.JPG,0,02-OCT-14,,,,,,,,,,,,,no,0
184,7,,000120-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),CPU,CLON,INTEL CORE DUO,"CPU COD REF: CJCP180603, UBICADA EN PASILLO","QUASAD, DEBE ENTRAR EN MATENIMIENTO",QUASAD,SIN MODELO,SIN SERIE,PLATEADO,MALO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_184.JPG,0,,,,,,,,,,,,,,no,0
185,7,PAS-01-EC-CPU-0001,000121-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),CPU,CLON,CLON,"CPU, UBICADA EN EL PASILLO DEBE ENTRAR EN PROCESO DE REPARACION",SUPER POWER,SUPER POWER,SIN MODELO,SIN SERIE,NEGRO,MALO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_185.JPG,0,,,,,,,,,,,,,,no,0
186,11,CAP-01-EO-CEL-0003,000453-2,EQUIPO DE OFICINA (E.O.),EQUIPO DE OFICINA (E.O.),CELULAR,TACTIL,PANTALLA TACTIL ,CELULAR,"SAMSUNG J5 COLOR NEGRO, SIN CARGADOR Y SIN MEMORIA ",SAMSUNG,SM-J500M/DS,352137075026165,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,390.35,0,,2_bien_186.JPG,0,07-JUL-16,,,,,,,,,,,,,no,0
187,11,CAP-01-EC-IMB-0003,000454-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),IMPRESORA,PORTÁTIL,PORTATIL CON ROLLO,SIN CODIGO ANTERIOR,CON CARGADOR,BIXOLON,SPP-R200IIIBK/USA,USA2YKA17030005,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,360.80,0,,2_bien_187.JPG,0,07-feb-17,,,,,,,,,,,,,no,0
188,12,CAP-01-EO-CEL-0006,000455-2,EQUIPO DE OFICINA (E.O.),EQUIPO DE OFICINA (E.O.),CELULAR,TACTIL,PANTALLA TACTIL ,SIN CODIGO ANTERIOR,"CON CARGADOR, Y SIN MEMORIA Y SIN AURICULARES",SAMSUNG,SM-J500MDS,352137073915781,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,209.82,0,,2_bien_188.JPG,0,19-may-16,,,,,,,,,,,,,no,0
189,12,CAP-01-EC-IMB-0006,000456-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),IMPRESORA,PORTATIL,PORTATIL CON ROLLO,"IMPRESORA, CON CARGADOR DE ENERGIA",BIXOLON COLOR NEGRO,BIXOLON,SPP-R200IIIBK/USA,USA3YKA17080606,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,335.00,0,,2_bien_189.JPG,0,01-SEP-17,,,,,,,,,,,,,no,0
190,13,C1-01-EC-CPU-0001,000122-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),CPU,CLON,CLON,CPU,"LG, MARCA DEL DVD",SUPER POWER,SIN MODELO,SIN SERIE,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_190.JPG,0,,,,,,,,,,,,,,no,0
191,13,C1-01-EC-MON-0002,000123-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MONITOR,PANTALLA PLANA,"PANTALLA PLANA 20""",MONITOR,AOC,E MACHINES,E202HL,ETQ480W0012030305C4310,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,122.81,0,,2_bien_191.JPG,0,16-AGO-16,,,,,,,,,,,,,no,0
192,13,C1-01-EO-REG-0001,000124-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),REGULADOR,120V,8 TOMAS,SIN INFORMACION,"COD ANT, NO ARROJA INFROMACIONC1-01-EO-REG-0001",FORZA,FVR-1211B,15057033908,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_192.JPG,0,,,,,,,,,,,,,,no,0
193,13,C1-01-MO-SIG-0001,000125-2,MUEBLES DE OFICINA (M.O.),MUEBLES DE OFICINA (M.O.),SILLA,GIRATORIA,"CON APOYA PIES, Y APOYA MANOS FORRADA DE CORROSIL",SILLA GIRATORIA,COLOR NEGRO,SIN MARCA,SIN MODELO,SIN SERIE,NEGRO,BUENO,METAL,ADMINSTRACION,,0.00,0,,2_bien_193.JPG,0,,,,,,,,,,,,,,no,0
194,13,C1-01-EC-IMP-0001,000126-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),IMPRESORA,MATRICIAL,MATRCIAL A CINTA,IMPRESORA,EPSON,EPSON,FX-890,NZBY058340,GRIS,BUENO,ELECTRONICO,ADMINSTRACION,,411.04,0,,2_bien_194.JPG,0,21-ENE-13,,,,,,,,,,,,,no,0
195,13,,000469-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),PARLANTES,DOS BOCINAS,DOS BOCINAS,SIN INFORMACION,SIN CODIGO ANTERIOR,GENIUS,SIN MODELO,ZF845B202282,NEGRO,REGULAR,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_195.JPG,0,,,,,,,,,,,,,,no,0
196,13,C1-01-EC-TEC-0001,000470-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),TECLADO,FUNCIONAL,FUNCIONAL,SIN INFORMACION,COD. ANT NO ARROJA INFORMACION C1-01-EC-TEC-0001,GENIUS,K639,WE4592010020,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,16.89,0,,2_bien_196.JPG,0,13-may-16,,,,,,,,,,,,,no,0
197,13,C1-01-EC-MOU-0001,000471-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MOUSE,ALHAMBRICO,SCROLL ,MOUSE,GENIUS,GENIUS,GM-120014,X5H91452707190,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,9.00,0,,2_bien_197.JPG,0,13-MAY-16,,,,,,,,,,,,,no,0
198,13,C1-01-EO-MIC-0001,000472-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MICROFONO,MICROFONO,CON PEDESTAL Y 2 MODULADORES,MICROFONO,SIN OBSERVACION,RL,SIN MODELO,SIN SERIE,PLATEADO,BUENO,ELECTRONICO,ADMINSTRACION,,180.00,0,,2_bien_198.JPG,0,07-ABR-17,,,,,,,,,,,,,no,0
199,13,C1-01-EC-CPU-0002,000127-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),CPU,CPU ,INTEL PENTIUM INSIDE,CPU COD REF: 03307130847339,Q-ONE,Q-ONE,Q9MP4,X20-19608,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,0.00,0,,2_bien_199.JPG,0,,,,,,,,,,,,,,no,0
200,13,C1-01-EC-MON-0001,000044-2,EQUIPO DE COMPUTACIÓN (E.C.),EQUIPO DE COMPUTACIÓN (E.C.),MONITOR,LED,"PANTALLA PLANA 18.5""",MONITOR,EMACHINES,AOC,TFT185W80PS2,935B5BA018972,NEGRO,BUENO,ELECTRONICO,ADMINSTRACION,,124.11,0,,2_bien_200.JPG,0,13-MAY-16,,,,,,,,,,,,,no,0
